millis,stamp,date,time,light,temp,vcc
44613000, 1341999508, 7/11/2012, 9:38:28, 0, 37.71, 0.00
44613998, 1341999509, 7/11/2012, 9:38:29, 0, 37.71, 0.00
44615000, 1341999510, 7/11/2012, 9:38:30, 0, 37.71, 0.00
44616000, 1341999511, 7/11/2012, 9:38:31, 0, 37.13, 0.00
44616999, 1341999512, 7/11/2012, 9:38:32, 0, 37.71, 0.00
44617999, 1341999513, 7/11/2012, 9:38:33, 0, 37.13, 0.00
44618999, 1341999514, 7/11/2012, 9:38:34, 0, 37.71, 0.00
44620000, 1341999515, 7/11/2012, 9:38:35, 0, 37.71, 0.00
44620998, 1341999516, 7/11/2012, 9:38:36, 0, 37.71, 0.00
44621999, 1341999517, 7/11/2012, 9:38:37, 0, 37.13, 0.00
44623000, 1341999518, 7/11/2012, 9:38:38, 0, 37.71, 0.00
44623998, 1341999519, 7/11/2012, 9:38:39, 0, 37.71, 0.00
44624999, 1341999520, 7/11/2012, 9:38:40, 0, 37.71, 0.00
44625998, 1341999521, 7/11/2012, 9:38:41, 0, 37.71, 0.00
44626999, 1341999522, 7/11/2012, 9:38:42, 0, 37.71, 0.00
44627999, 1341999523, 7/11/2012, 9:38:43, 0, 37.71, 0.00
44629000, 1341999524, 7/11/2012, 9:38:44, 0, 37.71, 0.00
44629998, 1341999525, 7/11/2012, 9:38:45, 0, 37.71, 0.00
44630999, 1341999526, 7/11/2012, 9:38:46, 0, 37.71, 0.00
44632000, 1341999527, 7/11/2012, 9:38:47, 0, 37.71, 0.00
44632998, 1341999528, 7/11/2012, 9:38:48, 0, 37.71, 0.00
44633999, 1341999529, 7/11/2012, 9:38:49, 0, 37.71, 0.00
44634998, 1341999530, 7/11/2012, 9:38:50, 0, 37.71, 0.00
44636000, 1341999531, 7/11/2012, 9:38:51, 0, 37.71, 0.00
44636999, 1341999532, 7/11/2012, 9:38:52, 0, 37.71, 0.00
44637999, 1341999533, 7/11/2012, 9:38:53, 0, 37.71, 0.00
44639000, 1341999534, 7/11/2012, 9:38:54, 0, 37.71, 0.00
44640000, 1341999535, 7/11/2012, 9:38:55, 0, 37.71, 0.00
44640999, 1341999536, 7/11/2012, 9:38:56, 0, 37.71, 0.00
44641998, 1341999537, 7/11/2012, 9:38:57, 0, 37.71, 0.00
44643000, 1341999538, 7/11/2012, 9:38:58, 0, 37.71, 0.00
44643999, 1341999539, 7/11/2012, 9:38:59, 0, 37.71, 0.00
44644999, 1341999540, 7/11/2012, 9:39:0, 0, 37.71, 0.00
44645999, 1341999541, 7/11/2012, 9:39:1, 0, 37.71, 0.00
44647000, 1341999542, 7/11/2012, 9:39:2, 0, 37.71, 0.00
44647999, 1341999543, 7/11/2012, 9:39:3, 0, 37.71, 0.00
44648998, 1341999544, 7/11/2012, 9:39:4, 0, 37.71, 0.00
44649999, 1341999545, 7/11/2012, 9:39:5, 0, 37.71, 0.00
44650999, 1341999546, 7/11/2012, 9:39:6, 0, 37.71, 0.00
44651999, 1341999547, 7/11/2012, 9:39:7, 0, 37.71, 0.00
44652999, 1341999548, 7/11/2012, 9:39:8, 0, 37.71, 0.00
44653999, 1341999549, 7/11/2012, 9:39:9, 0, 37.71, 0.00
44655000, 1341999550, 7/11/2012, 9:39:10, 0, 37.71, 0.00
44656000, 1341999551, 7/11/2012, 9:39:11, 0, 37.71, 0.00
44656999, 1341999552, 7/11/2012, 9:39:12, 0, 37.71, 0.00
44657999, 1341999553, 7/11/2012, 9:39:13, 0, 37.71, 0.00
44659000, 1341999554, 7/11/2012, 9:39:14, 0, 37.71, 0.00
44659998, 1341999555, 7/11/2012, 9:39:15, 0, 37.71, 0.00
44661000, 1341999556, 7/11/2012, 9:39:16, 0, 37.71, 0.00
44661998, 1341999557, 7/11/2012, 9:39:17, 0, 37.71, 0.00
44663000, 1341999558, 7/11/2012, 9:39:18, 0, 37.71, 0.00
44664000, 1341999559, 7/11/2012, 9:39:19, 0, 37.71, 0.00
44664998, 1341999560, 7/11/2012, 9:39:20, 0, 37.71, 0.00
44665999, 1341999561, 7/11/2012, 9:39:21, 0, 37.71, 0.00
44666998, 1341999562, 7/11/2012, 9:39:22, 0, 37.71, 0.00
44667999, 1341999563, 7/11/2012, 9:39:23, 0, 37.71, 0.00
44668999, 1341999564, 7/11/2012, 9:39:24, 0, 37.71, 0.00
44670000, 1341999565, 7/11/2012, 9:39:25, 0, 37.71, 0.00
44670999, 1341999566, 7/11/2012, 9:39:26, 0, 37.71, 0.00
44671998, 1341999567, 7/11/2012, 9:39:27, 0, 37.71, 0.00
44672999, 1341999568, 7/11/2012, 9:39:28, 0, 37.71, 0.00
44673999, 1341999569, 7/11/2012, 9:39:29, 0, 37.71, 0.00
44674999, 1341999570, 7/11/2012, 9:39:30, 0, 37.71, 0.00
44675998, 1341999571, 7/11/2012, 9:39:31, 0, 37.71, 0.00
44677000, 1341999572, 7/11/2012, 9:39:32, 0, 37.71, 0.00
44677999, 1341999573, 7/11/2012, 9:39:33, 0, 37.71, 0.00
44679000, 1341999574, 7/11/2012, 9:39:34, 0, 37.71, 0.00
44679999, 1341999575, 7/11/2012, 9:39:35, 0, 37.71, 0.00
44680999, 1341999576, 7/11/2012, 9:39:36, 0, 37.71, 0.00
44682000, 1341999577, 7/11/2012, 9:39:37, 0, 37.71, 0.00
44682998, 1341999578, 7/11/2012, 9:39:38, 0, 37.71, 0.00
44683999, 1341999579, 7/11/2012, 9:39:39, 0, 37.71, 0.00
44684999, 1341999580, 7/11/2012, 9:39:40, 0, 37.71, 0.00
44685999, 1341999581, 7/11/2012, 9:39:41, 0, 37.71, 0.00
44686998, 1341999582, 7/11/2012, 9:39:42, 0, 37.71, 0.00
44687998, 1341999583, 7/11/2012, 9:39:43, 0, 37.71, 0.00
44689000, 1341999584, 7/11/2012, 9:39:44, 0, 37.71, 0.00
44689998, 1341999585, 7/11/2012, 9:39:45, 0, 37.71, 0.00
44691000, 1341999586, 7/11/2012, 9:39:46, 0, 37.71, 0.00
44691999, 1341999587, 7/11/2012, 9:39:47, 0, 37.71, 0.00
44692999, 1341999588, 7/11/2012, 9:39:48, 0, 37.71, 0.00
44693998, 1341999589, 7/11/2012, 9:39:49, 0, 37.71, 0.00
44695000, 1341999590, 7/11/2012, 9:39:50, 0, 37.71, 0.00
44695999, 1341999591, 7/11/2012, 9:39:51, 0, 37.71, 0.00
44696998, 1341999592, 7/11/2012, 9:39:52, 0, 37.71, 0.00
44697999, 1341999593, 7/11/2012, 9:39:53, 0, 37.71, 0.00
44698999, 1341999594, 7/11/2012, 9:39:54, 0, 37.71, 0.00
44699999, 1341999595, 7/11/2012, 9:39:55, 0, 37.71, 0.00
44700998, 1341999596, 7/11/2012, 9:39:56, 0, 37.71, 0.00
44702000, 1341999597, 7/11/2012, 9:39:57, 0, 37.71, 0.00
44702999, 1341999598, 7/11/2012, 9:39:58, 0, 37.71, 0.00
44703998, 1341999599, 7/11/2012, 9:39:59, 0, 37.71, 0.00
44704999, 1341999600, 7/11/2012, 9:40:0, 0, 37.71, 0.00
44705999, 1341999601, 7/11/2012, 9:40:1, 0, 37.71, 0.00
44706999, 1341999602, 7/11/2012, 9:40:2, 0, 37.71, 0.00
44707999, 1341999603, 7/11/2012, 9:40:3, 0, 37.71, 0.00
44709000, 1341999604, 7/11/2012, 9:40:4, 0, 37.71, 0.00
44709999, 1341999605, 7/11/2012, 9:40:5, 0, 37.71, 0.00
44710999, 1341999606, 7/11/2012, 9:40:6, 0, 37.71, 0.00
44712000, 1341999607, 7/11/2012, 9:40:7, 0, 37.71, 0.00
44712998, 1341999608, 7/11/2012, 9:40:8, 0, 37.71, 0.00
44714000, 1341999609, 7/11/2012, 9:40:9, 0, 37.71, 0.00
44714999, 1341999610, 7/11/2012, 9:40:10, 0, 37.71, 0.00
44715999, 1341999611, 7/11/2012, 9:40:11, 0, 37.71, 0.00
44716999, 1341999612, 7/11/2012, 9:40:12, 0, 37.71, 0.00
44718000, 1341999613, 7/11/2012, 9:40:13, 0, 37.71, 0.00
44718998, 1341999614, 7/11/2012, 9:40:14, 0, 37.71, 0.00
44719998, 1341999615, 7/11/2012, 9:40:15, 0, 37.71, 0.00
44721000, 1341999616, 7/11/2012, 9:40:16, 0, 37.71, 0.00
44721998, 1341999617, 7/11/2012, 9:40:17, 0, 37.71, 0.00
44723000, 1341999618, 7/11/2012, 9:40:18, 0, 37.71, 0.00
44723999, 1341999619, 7/11/2012, 9:40:19, 0, 37.71, 0.00
44724999, 1341999620, 7/11/2012, 9:40:20, 0, 37.71, 0.00
44725998, 1341999621, 7/11/2012, 9:40:21, 0, 37.71, 0.00
44727000, 1341999622, 7/11/2012, 9:40:22, 0, 37.71, 0.00
44727999, 1341999623, 7/11/2012, 9:40:23, 0, 37.71, 0.00
44728998, 1341999624, 7/11/2012, 9:40:24, 0, 37.71, 0.00
44729999, 1341999625, 7/11/2012, 9:40:25, 0, 37.71, 0.00
44730998, 1341999626, 7/11/2012, 9:40:26, 0, 37.71, 0.00
44731999, 1341999627, 7/11/2012, 9:40:27, 0, 37.71, 0.00
44732999, 1341999628, 7/11/2012, 9:40:28, 0, 37.71, 0.00
44733999, 1341999629, 7/11/2012, 9:40:29, 0, 37.71, 0.00
44734998, 1341999630, 7/11/2012, 9:40:30, 0, 37.71, 0.00
44736000, 1341999631, 7/11/2012, 9:40:31, 0, 37.71, 0.00
44737000, 1341999632, 7/11/2012, 9:40:32, 0, 37.71, 0.00
44737998, 1341999633, 7/11/2012, 9:40:33, 0, 37.71, 0.00
44739000, 1341999634, 7/11/2012, 9:40:34, 0, 37.71, 0.00
44739999, 1341999635, 7/11/2012, 9:40:35, 0, 37.71, 0.00
44741000, 1341999636, 7/11/2012, 9:40:36, 0, 37.71, 0.00
44741998, 1341999637, 7/11/2012, 9:40:37, 0, 37.71, 0.00
44742999, 1341999638, 7/11/2012, 9:40:38, 0, 37.71, 0.00
44744000, 1341999639, 7/11/2012, 9:40:39, 0, 37.71, 0.00
44744998, 1341999640, 7/11/2012, 9:40:40, 0, 37.71, 0.00
44745999, 1341999641, 7/11/2012, 9:40:41, 0, 37.71, 0.00
44746999, 1341999642, 7/11/2012, 9:40:42, 0, 37.71, 0.00
44747999, 1341999643, 7/11/2012, 9:40:43, 0, 37.71, 0.00
44748999, 1341999644, 7/11/2012, 9:40:44, 0, 37.71, 0.00
44749999, 1341999645, 7/11/2012, 9:40:45, 0, 37.71, 0.00
44750998, 1341999646, 7/11/2012, 9:40:46, 0, 37.71, 0.00
44752000, 1341999647, 7/11/2012, 9:40:47, 0, 37.71, 0.00
44752999, 1341999648, 7/11/2012, 9:40:48, 0, 37.71, 0.00
44753998, 1341999649, 7/11/2012, 9:40:49, 0, 37.71, 0.00
44755000, 1341999650, 7/11/2012, 9:40:50, 0, 37.71, 0.00
44755999, 1341999651, 7/11/2012, 9:40:51, 0, 37.71, 0.00
44756999, 1341999652, 7/11/2012, 9:40:52, 0, 37.71, 0.00
44757999, 1341999653, 7/11/2012, 9:40:53, 0, 37.71, 0.00
44759000, 1341999654, 7/11/2012, 9:40:54, 0, 37.71, 0.00
44759999, 1341999655, 7/11/2012, 9:40:55, 0, 37.71, 0.00
44760998, 1341999656, 7/11/2012, 9:40:56, 0, 37.71, 0.00
44762000, 1341999657, 7/11/2012, 9:40:57, 0, 37.71, 0.00
44762998, 1341999658, 7/11/2012, 9:40:58, 0, 37.71, 0.00
44763999, 1341999659, 7/11/2012, 9:40:59, 0, 37.71, 0.00
44764999, 1341999660, 7/11/2012, 9:41:0, 0, 37.71, 0.00
44765999, 1341999661, 7/11/2012, 9:41:1, 0, 37.71, 0.00
44766998, 1341999662, 7/11/2012, 9:41:2, 0, 37.71, 0.00
44768000, 1341999663, 7/11/2012, 9:41:3, 0, 37.71, 0.00
44768999, 1341999664, 7/11/2012, 9:41:4, 0, 37.71, 0.00
44769999, 1341999665, 7/11/2012, 9:41:5, 0, 37.71, 0.00
44770999, 1341999666, 7/11/2012, 9:41:6, 0, 37.71, 0.00
44771998, 1341999667, 7/11/2012, 9:41:7, 0, 37.71, 0.00
44773000, 1341999668, 7/11/2012, 9:41:8, 0, 37.71, 0.00
44773998, 1341999669, 7/11/2012, 9:41:9, 0, 37.71, 0.00
44775000, 1341999670, 7/11/2012, 9:41:10, 0, 37.71, 0.00
44775999, 1341999671, 7/11/2012, 9:41:11, 0, 37.71, 0.00
44776998, 1341999672, 7/11/2012, 9:41:12, 0, 37.71, 0.00
44777999, 1341999673, 7/11/2012, 9:41:13, 0, 37.71, 0.00
44778999, 1341999674, 7/11/2012, 9:41:14, 0, 37.71, 0.00
44780000, 1341999675, 7/11/2012, 9:41:15, 0, 37.71, 0.00
44780998, 1341999676, 7/11/2012, 9:41:16, 0, 37.71, 0.00
44782000, 1341999677, 7/11/2012, 9:41:17, 0, 37.71, 0.00
44782999, 1341999678, 7/11/2012, 9:41:18, 0, 37.71, 0.00
44783998, 1341999679, 7/11/2012, 9:41:19, 0, 37.71, 0.00
44785000, 1341999680, 7/11/2012, 9:41:20, 0, 37.71, 0.00
44785999, 1341999681, 7/11/2012, 9:41:21, 0, 37.71, 0.00
44786999, 1341999682, 7/11/2012, 9:41:22, 0, 37.71, 0.00
44787998, 1341999683, 7/11/2012, 9:41:23, 0, 37.71, 0.00
44789000, 1341999684, 7/11/2012, 9:41:24, 0, 37.71, 0.00
44789999, 1341999685, 7/11/2012, 9:41:25, 0, 37.71, 0.00
44791000, 1341999686, 7/11/2012, 9:41:26, 0, 37.71, 0.00
44792000, 1341999687, 7/11/2012, 9:41:27, 0, 37.71, 0.00
44792998, 1341999688, 7/11/2012, 9:41:28, 0, 37.71, 0.00
44793999, 1341999689, 7/11/2012, 9:41:29, 0, 37.71, 0.00
44794999, 1341999690, 7/11/2012, 9:41:30, 0, 37.71, 0.00
44796000, 1341999691, 7/11/2012, 9:41:31, 0, 37.71, 0.00
44796998, 1341999692, 7/11/2012, 9:41:32, 0, 37.71, 0.00
44798000, 1341999693, 7/11/2012, 9:41:33, 0, 37.71, 0.00
44798999, 1341999694, 7/11/2012, 9:41:34, 0, 37.71, 0.00
44799998, 1341999695, 7/11/2012, 9:41:35, 0, 37.71, 0.00
44800999, 1341999696, 7/11/2012, 9:41:36, 0, 37.71, 0.00
44801999, 1341999697, 7/11/2012, 9:41:37, 0, 37.71, 0.00
44802999, 1341999698, 7/11/2012, 9:41:38, 0, 37.71, 0.00
44803998, 1341999699, 7/11/2012, 9:41:39, 0, 37.71, 0.00
44805000, 1341999700, 7/11/2012, 9:41:40, 0, 37.71, 0.00
44805999, 1341999701, 7/11/2012, 9:41:41, 0, 37.71, 0.00
44806999, 1341999702, 7/11/2012, 9:41:42, 0, 37.71, 0.00
44808000, 1341999703, 7/11/2012, 9:41:43, 0, 37.71, 0.00
44808999, 1341999704, 7/11/2012, 9:41:44, 0, 37.71, 0.00
44809999, 1341999705, 7/11/2012, 9:41:45, 0, 37.71, 0.00
44810998, 1341999706, 7/11/2012, 9:41:46, 0, 37.71, 0.00
44812000, 1341999707, 7/11/2012, 9:41:47, 0, 37.71, 0.00
44812999, 1341999708, 7/11/2012, 9:41:48, 0, 37.71, 0.00
44814000, 1341999709, 7/11/2012, 9:41:49, 0, 37.71, 0.00
44814998, 1341999710, 7/11/2012, 9:41:50, 0, 37.71, 0.00
44816000, 1341999711, 7/11/2012, 9:41:51, 0, 37.71, 0.00
44817000, 1341999712, 7/11/2012, 9:41:52, 0, 37.71, 0.00
44817998, 1341999713, 7/11/2012, 9:41:53, 0, 37.71, 0.00
44819000, 1341999714, 7/11/2012, 9:41:54, 0, 37.71, 0.00
44819999, 1341999715, 7/11/2012, 9:41:55, 0, 37.71, 0.00
44821000, 1341999716, 7/11/2012, 9:41:56, 0, 37.71, 0.00
44821998, 1341999717, 7/11/2012, 9:41:57, 0, 37.71, 0.00
44823000, 1341999718, 7/11/2012, 9:41:58, 0, 37.71, 0.00
44824000, 1341999719, 7/11/2012, 9:41:59, 0, 37.71, 0.00
44824998, 1341999720, 7/11/2012, 9:42:0, 0, 37.71, 0.00
44826000, 1341999721, 7/11/2012, 9:42:1, 0, 37.71, 0.00
44826998, 1341999722, 7/11/2012, 9:42:2, 0, 37.71, 0.00
44827999, 1341999723, 7/11/2012, 9:42:3, 0, 37.71, 0.00
44828999, 1341999724, 7/11/2012, 9:42:4, 0, 37.71, 0.00
44830000, 1341999725, 7/11/2012, 9:42:5, 0, 37.71, 0.00
44830998, 1341999726, 7/11/2012, 9:42:6, 0, 37.71, 0.00
44832000, 1341999727, 7/11/2012, 9:42:7, 0, 37.71, 0.00
44833000, 1341999728, 7/11/2012, 9:42:8, 0, 37.71, 0.00
44833998, 1341999729, 7/11/2012, 9:42:9, 0, 37.71, 0.00
44835000, 1341999730, 7/11/2012, 9:42:10, 0, 37.71, 0.00
44835998, 1341999731, 7/11/2012, 9:42:11, 0, 37.71, 0.00
44836999, 1341999732, 7/11/2012, 9:42:12, 0, 37.71, 0.00
44837998, 1341999733, 7/11/2012, 9:42:13, 0, 37.71, 0.00
44839000, 1341999734, 7/11/2012, 9:42:14, 0, 37.71, 0.00
44840000, 1341999735, 7/11/2012, 9:42:15, 0, 37.71, 0.00
44840998, 1341999736, 7/11/2012, 9:42:16, 0, 37.71, 0.00
44842000, 1341999737, 7/11/2012, 9:42:17, 0, 37.71, 0.00
44842999, 1341999738, 7/11/2012, 9:42:18, 0, 37.71, 0.00
44843999, 1341999739, 7/11/2012, 9:42:19, 0, 37.71, 0.00
44844998, 1341999740, 7/11/2012, 9:42:20, 0, 37.71, 0.00
44846000, 1341999741, 7/11/2012, 9:42:21, 0, 37.71, 0.00
44846998, 1341999742, 7/11/2012, 9:42:22, 0, 37.71, 0.00
44847998, 1341999743, 7/11/2012, 9:42:23, 0, 37.71, 0.00
44849000, 1341999744, 7/11/2012, 9:42:24, 0, 37.71, 0.00
44849998, 1341999745, 7/11/2012, 9:42:25, 0, 38.29, 0.00
44850999, 1341999746, 7/11/2012, 9:42:26, 0, 37.71, 0.00
44851999, 1341999747, 7/11/2012, 9:42:27, 0, 37.71, 0.00
44853000, 1341999748, 7/11/2012, 9:42:28, 0, 37.71, 0.00
44853999, 1341999749, 7/11/2012, 9:42:29, 0, 37.71, 0.00
44854999, 1341999750, 7/11/2012, 9:42:30, 0, 37.71, 0.00
44855999, 1341999751, 7/11/2012, 9:42:31, 0, 37.71, 0.00
44856998, 1341999752, 7/11/2012, 9:42:32, 0, 37.71, 0.00
44857999, 1341999753, 7/11/2012, 9:42:33, 0, 37.71, 0.00
44858999, 1341999754, 7/11/2012, 9:42:34, 0, 37.71, 0.00
44859999, 1341999755, 7/11/2012, 9:42:35, 0, 37.71, 0.00
44860998, 1341999756, 7/11/2012, 9:42:36, 0, 37.71, 0.00
44862000, 1341999757, 7/11/2012, 9:42:37, 0, 37.71, 0.00
44862999, 1341999758, 7/11/2012, 9:42:38, 0, 37.71, 0.00
44863998, 1341999759, 7/11/2012, 9:42:39, 0, 37.71, 0.00
44865000, 1341999760, 7/11/2012, 9:42:40, 0, 37.71, 0.00
44865999, 1341999761, 7/11/2012, 9:42:41, 0, 37.71, 0.00
44866999, 1341999762, 7/11/2012, 9:42:42, 0, 37.71, 0.00
44867998, 1341999763, 7/11/2012, 9:42:43, 0, 37.71, 0.00
44869000, 1341999764, 7/11/2012, 9:42:44, 0, 37.71, 0.00
44869998, 1341999765, 7/11/2012, 9:42:45, 0, 37.71, 0.00
44870999, 1341999766, 7/11/2012, 9:42:46, 0, 38.29, 0.00
44872000, 1341999767, 7/11/2012, 9:42:47, 0, 37.71, 0.00
44872998, 1341999768, 7/11/2012, 9:42:48, 0, 38.29, 0.00
44874000, 1341999769, 7/11/2012, 9:42:49, 0, 38.29, 0.00
44874998, 1341999770, 7/11/2012, 9:42:50, 0, 37.71, 0.00
44876000, 1341999771, 7/11/2012, 9:42:51, 0, 37.71, 0.00
44876999, 1341999772, 7/11/2012, 9:42:52, 0, 37.71, 0.00
44877999, 1341999773, 7/11/2012, 9:42:53, 0, 37.71, 0.00
44878998, 1341999774, 7/11/2012, 9:42:54, 0, 37.71, 0.00
44880000, 1341999775, 7/11/2012, 9:42:55, 0, 37.71, 0.00
44880999, 1341999776, 7/11/2012, 9:42:56, 0, 37.71, 0.00
44881998, 1341999777, 7/11/2012, 9:42:57, 0, 37.71, 0.00
44883000, 1341999778, 7/11/2012, 9:42:58, 0, 37.71, 0.00
44883999, 1341999779, 7/11/2012, 9:42:59, 0, 37.71, 0.00
44884999, 1341999780, 7/11/2012, 9:43:0, 0, 37.71, 0.00
44885999, 1341999781, 7/11/2012, 9:43:1, 0, 37.71, 0.00
44886999, 1341999782, 7/11/2012, 9:43:2, 0, 37.71, 0.00
44887999, 1341999783, 7/11/2012, 9:43:3, 0, 37.71, 0.00
44888999, 1341999784, 7/11/2012, 9:43:4, 0, 37.71, 0.00
44889999, 1341999785, 7/11/2012, 9:43:5, 0, 37.71, 0.00
44890999, 1341999786, 7/11/2012, 9:43:6, 0, 37.71, 0.00
44892000, 1341999787, 7/11/2012, 9:43:7, 0, 37.71, 0.00
44892998, 1341999788, 7/11/2012, 9:43:8, 0, 37.71, 0.00
44894000, 1341999789, 7/11/2012, 9:43:9, 0, 37.71, 0.00
44894999, 1341999790, 7/11/2012, 9:43:10, 0, 38.29, 0.00
44895998, 1341999791, 7/11/2012, 9:43:11, 0, 37.71, 0.00
44897000, 1341999792, 7/11/2012, 9:43:12, 0, 38.29, 0.00
44897999, 1341999793, 7/11/2012, 9:43:13, 0, 37.71, 0.00
44898999, 1341999794, 7/11/2012, 9:43:14, 0, 37.71, 0.00
44899999, 1341999795, 7/11/2012, 9:43:15, 0, 37.71, 0.00
44901000, 1341999796, 7/11/2012, 9:43:16, 0, 37.71, 0.00
44901998, 1341999797, 7/11/2012, 9:43:17, 0, 38.29, 0.00
44902999, 1341999798, 7/11/2012, 9:43:18, 0, 38.29, 0.00
44904000, 1341999799, 7/11/2012, 9:43:19, 0, 37.71, 0.00
44904999, 1341999799, 7/11/2012, 9:43:19, 0, 38.29, 0.00
44905999, 1341999800, 7/11/2012, 9:43:20, 0, 38.29, 0.00
44906999, 1341999801, 7/11/2012, 9:43:21, 0, 38.29, 0.00
44908000, 1341999802, 7/11/2012, 9:43:22, 0, 37.71, 0.00
44908998, 1341999803, 7/11/2012, 9:43:23, 0, 37.71, 0.00
44909999, 1341999804, 7/11/2012, 9:43:24, 0, 38.29, 0.00
44911000, 1341999805, 7/11/2012, 9:43:25, 0, 37.71, 0.00
44911998, 1341999806, 7/11/2012, 9:43:26, 0, 38.29, 0.00
44912999, 1341999807, 7/11/2012, 9:43:27, 0, 37.71, 0.00
44913999, 1341999808, 7/11/2012, 9:43:28, 0, 37.71, 0.00
44915000, 1341999809, 7/11/2012, 9:43:29, 0, 37.71, 0.00
44915999, 1341999810, 7/11/2012, 9:43:30, 0, 37.71, 0.00
44916999, 1341999811, 7/11/2012, 9:43:31, 0, 37.71, 0.00
44917999, 1341999812, 7/11/2012, 9:43:32, 0, 38.29, 0.00
44919000, 1341999813, 7/11/2012, 9:43:33, 0, 38.29, 0.00
44919999, 1341999814, 7/11/2012, 9:43:34, 0, 37.71, 0.00
44920998, 1341999815, 7/11/2012, 9:43:35, 0, 38.29, 0.00
44922000, 1341999816, 7/11/2012, 9:43:36, 0, 38.29, 0.00
44922998, 1341999817, 7/11/2012, 9:43:37, 0, 38.29, 0.00
44923999, 1341999818, 7/11/2012, 9:43:38, 0, 37.71, 0.00
44924999, 1341999819, 7/11/2012, 9:43:39, 0, 38.29, 0.00
44926000, 1341999820, 7/11/2012, 9:43:40, 0, 37.71, 0.00
44926998, 1341999821, 7/11/2012, 9:43:41, 0, 37.71, 0.00
44928000, 1341999822, 7/11/2012, 9:43:42, 0, 38.29, 0.00
44929000, 1341999823, 7/11/2012, 9:43:43, 0, 38.29, 0.00
44929998, 1341999824, 7/11/2012, 9:43:44, 0, 38.29, 0.00
44931000, 1341999825, 7/11/2012, 9:43:45, 0, 38.29, 0.00
44931999, 1341999826, 7/11/2012, 9:43:46, 0, 37.71, 0.00
44932999, 1341999827, 7/11/2012, 9:43:47, 0, 38.29, 0.00
44933999, 1341999828, 7/11/2012, 9:43:48, 0, 38.29, 0.00
44935000, 1341999829, 7/11/2012, 9:43:49, 0, 38.29, 0.00
44935999, 1341999830, 7/11/2012, 9:43:50, 0, 38.29, 0.00
44936998, 1341999831, 7/11/2012, 9:43:51, 0, 38.29, 0.00
44937999, 1341999832, 7/11/2012, 9:43:52, 0, 38.29, 0.00
44938999, 1341999833, 7/11/2012, 9:43:53, 0, 38.29, 0.00
44939999, 1341999834, 7/11/2012, 9:43:54, 0, 38.29, 0.00
44940998, 1341999835, 7/11/2012, 9:43:55, 0, 38.29, 0.00
44942000, 1341999836, 7/11/2012, 9:43:56, 0, 38.29, 0.00
44942999, 1341999837, 7/11/2012, 9:43:57, 0, 38.29, 0.00
44943998, 1341999838, 7/11/2012, 9:43:58, 0, 38.29, 0.00
44944999, 1341999839, 7/11/2012, 9:43:59, 0, 38.29, 0.00
44945999, 1341999840, 7/11/2012, 9:44:0, 0, 38.29, 0.00
44946999, 1341999841, 7/11/2012, 9:44:1, 0, 38.29, 0.00
44947998, 1341999842, 7/11/2012, 9:44:2, 0, 38.29, 0.00
44949000, 1341999843, 7/11/2012, 9:44:3, 0, 38.29, 0.00
44949998, 1341999844, 7/11/2012, 9:44:4, 0, 38.29, 0.00
44951000, 1341999845, 7/11/2012, 9:44:5, 0, 38.29, 0.00
44951999, 1341999846, 7/11/2012, 9:44:6, 0, 38.29, 0.00
44952999, 1341999847, 7/11/2012, 9:44:7, 0, 38.29, 0.00
44953998, 1341999848, 7/11/2012, 9:44:8, 0, 38.29, 0.00
44954998, 1341999849, 7/11/2012, 9:44:9, 0, 38.29, 0.00
44956000, 1341999850, 7/11/2012, 9:44:10, 0, 38.29, 0.00
44956998, 1341999851, 7/11/2012, 9:44:11, 0, 38.29, 0.00
44957999, 1341999852, 7/11/2012, 9:44:12, 0, 38.29, 0.00
44959000, 1341999853, 7/11/2012, 9:44:13, 0, 38.29, 0.00
44960000, 1341999854, 7/11/2012, 9:44:14, 0, 37.71, 0.00
44960999, 1341999855, 7/11/2012, 9:44:15, 0, 37.71, 0.00
44961999, 1341999856, 7/11/2012, 9:44:16, 0, 38.29, 0.00
44962999, 1341999857, 7/11/2012, 9:44:17, 0, 38.29, 0.00
44963998, 1341999858, 7/11/2012, 9:44:18, 0, 38.29, 0.00
44965000, 1341999859, 7/11/2012, 9:44:19, 0, 38.29, 0.00
44965998, 1341999860, 7/11/2012, 9:44:20, 0, 38.29, 0.00
44966999, 1341999861, 7/11/2012, 9:44:21, 0, 38.29, 0.00
44968000, 1341999862, 7/11/2012, 9:44:22, 0, 38.29, 0.00
44968998, 1341999863, 7/11/2012, 9:44:23, 0, 38.29, 0.00
44969999, 1341999864, 7/11/2012, 9:44:24, 0, 38.29, 0.00
44970999, 1341999865, 7/11/2012, 9:44:25, 0, 38.29, 0.00
44972000, 1341999866, 7/11/2012, 9:44:26, 0, 38.29, 0.00
44972998, 1341999867, 7/11/2012, 9:44:27, 0, 38.29, 0.00
44974000, 1341999868, 7/11/2012, 9:44:28, 0, 38.29, 0.00
44974999, 1341999869, 7/11/2012, 9:44:29, 0, 38.29, 0.00
44976000, 1341999870, 7/11/2012, 9:44:30, 0, 38.29, 0.00
44977000, 1341999871, 7/11/2012, 9:44:31, 0, 38.29, 0.00
44977998, 1341999872, 7/11/2012, 9:44:32, 0, 38.29, 0.00
44979000, 1341999873, 7/11/2012, 9:44:33, 0, 38.29, 0.00
